Domain,Related_CSE,Relation_Score,Match_Types,Status,Notes,Final_URL,HTTP_Status,Title,Favicon_URL,RDAP_Org,RDAP_Registrar,First_Seen_ISO,Lex_URL_Len,Lex_NumDots,Lex_HasDigit,Lex_HasHyphen,Lex_SuspiciousTLD,Domain_Age_Days,Content_CSE_Keyword_Count,Content_Phish_Keyword_Count,Semantic_Score,Favicon_HD
sproutbowl.in,NIC,0.5,Content,related,,https://sproutbowl.in,200,SPROUT BOWL,https://sproutbowl.in/img/SPROUT BOWL JPG.jpg,,1636.0,2025-11-11T08:09:12.350167+00:00,13,1,0,0,0,2.0,1,0,0.2245550155639648,24
healthydental.in,NIC,0.5,Content,related,,https://healthydental.in,200,Home- Healthy Dent Dental Clinic Near Kundalahalli Bangalore,https://healthydental.in/wp-content/uploads/2024/06/ne-h.png,,,2025-11-11T08:09:15.234929+00:00,16,1,0,0,0,,1,0,0.1089021861553192,26
teknoz.in,NIC,0.5,Content,related,,https://teknoz.in,200,"
      Technoz.in – Buy Electronics & Seasonal Products Online in India
 – teknoz",https://teknoz.in/cdn/shop/files/130037.jpg?crop=center&height=32&v=1762839851&width=32,ANANTSHREE ENTERPRISE,1636.0,2025-11-11T08:10:10.380725+00:00,9,1,0,0,0,2.0,1,0,0.1441959738731384,24
miningtoolkit.in,NIC,0.5,Content,related,,https://www.miningtoolkit.in/,200,Integrated Mining Engineering Suite | Smart Mining Calculators,https://www.miningtoolkit.in/mine-favicon.svg,,1636.0,2025-11-11T08:10:21.482772+00:00,16,1,0,0,0,2.0,1,0,0.2900891900062561,999
j-cpi.in,NIC,0.5,Content,related,,https://j-cpi.in/index.php/Journal,200,"
		Journal of Clinical Prosthodontics and Implantology
					",https://j-cpi.in/favicon.ico,,801217.0,2025-11-11T08:10:22.386317+00:00,8,1,0,1,0,2.0,1,0,0.2185540199279785,24
uttarecommerce.in,NIC,0.5,Content,related,,https://uttarecommerce.in,200,Uttar Ecommerce | Home,https://uttarecommerce.in/uploads/logo/794679149d211981eb010b9.png,Indira Pest Control Services,1636.0,2025-11-11T08:10:42.473156+00:00,17,1,0,0,0,2.0,1,0,0.1820879876613617,24
gritworld.in,NIC,0.5,Content,related,,https://gritworld.in,200,Gritworld - Industry & Factory  Solutions Provider.,https://gritworld.in/images/favicon.png,Gritworld Private Limited,146.0,2025-11-11T08:10:42.974517+00:00,12,1,0,0,0,2.0,1,0,0.3807317316532135,999
raazunani.in,NIC,0.5,Content,related,,https://www.raazunani.in/,200,Raaz Unani Dawakhana,https://www.raazunani.in/favicon.ico,,,2025-11-11T08:10:43.715146+00:00,12,1,0,0,0,,1,0,0.1665697693824768,999
prateekkanurkar.in,NIC,0.5,Content,related,,https://www.prateekkanurkar.in/,200,Prateek Kanurkar,https://www.prateekkanurkar.in/favicon.ico,,1636.0,2025-11-11T08:10:45.110370+00:00,18,1,0,0,0,2.0,1,0,0.2171196043491363,999
factoryunlock.in,NIC,0.5,Content,related,,https://factoryunlock.in,200,factoryunlock.in,https://factoryunlock.in/wp-content/uploads/2025/11/factoryunlock-150x150.png,,1636.0,2025-11-11T08:11:10.905039+00:00,16,1,0,0,0,2.0,1,0,0.1986477375030517,28
ambaenterprises.co.in,Airtel,0.5,Content,related,,https://ambaenterprises.co.in,200,ambaenterprises.co.in -,https://ambaenterprises.co.in/wp-content/uploads/2025/11/cropped-gettyimages-1516384879-640x640-1-e1762803433622-32x32.jpg,,1636.0,2025-11-11T08:11:11.105413+00:00,21,2,0,0,0,2.0,1,0,0.2593123912811279,26
penowa.in,NIC,0.5,Content,related,,https://penowa.in/,200,Penowa | Premium Peanut Butter & Healthy Nuts Butters,https://penowa.in/favicon.ico,,,2025-11-11T08:11:15.972983+00:00,9,1,0,0,0,,1,0,0.302198052406311,24
whatzender.in,NIC,1.0,RDAP,related,,https://whatzender.in,200,WhatsApp Bulk Sender Pro | Send Messages at Scale,https://whatzender.in/favicon.ico,Lyre Softronic Technologies,1636.0,2025-11-11T08:12:03.439188+00:00,13,1,0,0,0,2.0,0,0,0.1945452988147735,999
realcoupon.in,NIC,0.5,Content,related,,https://realcoupon.in,200,APPLESS,https://realcoupon.in/img/favicon.png,,1636.0,2025-11-11T08:12:03.895393+00:00,13,1,0,0,0,2.0,1,0,0.2984257340431213,24
mayugamprojects.in,NIC,0.5,Content,related,,https://www.mayugamprojects.in/,200,project center in coimbatore - mayugam project center,https://www.mayugamprojects.in/favicon.ico,,,2025-11-11T08:12:14.648450+00:00,18,1,0,0,0,,1,0,0.1264082789421081,24
ayeshaheartcare.in,NIC,0.5,Content,related,,https://ayeshaheartcare.in,200,ayeshaheartcare.in,https://ayeshaheartcare.in/wp-content/uploads/2025/11/logo1-150x100.webp,,1636.0,2025-11-11T08:13:02.320334+00:00,18,1,0,0,0,2.0,1,1,0.2567718923091888,28
tttacademy.in,NIC,0.5,Content,related,,https://tttacademics.com/,200,"TTT ACADEMY | India's No 1 institute | Entrance, Competitive",https://tttacademics.com/photo\Main-logo.png,TTT Academy,1636.0,2025-11-11T08:13:16.325413+00:00,13,1,0,0,0,2.0,1,0,0.232223242521286,999
theevaya.in,NIC,0.5,Content,related,,https://theevaya.in,200,Evaya: Ethnic Charm Meets Modern Fashion | Evaya,"https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=16,h=16,fit=crop,f=png/0MIyPUAAHSPcOBLS/evaya-logo-slC2sdLnx1pBX0YS.png",,,2025-11-11T08:13:17.471990+00:00,11,1,0,0,0,,1,0,0.2914574742317199,26
deltafashion.in,NIC,0.5,Content,related,,https://deltafashion.in,200,"
  Deltafashion.online
  
  
  
  ",https://deltafashion.in/favicon.ico,,106.0,2025-11-11T08:13:17.922702+00:00,15,1,0,0,0,2.0,1,0,0.2726154327392578,999
disposable-hub.in,NIC,0.5,Content,related,,https://disposable-hub.in,200,Home - disposable-hub.in,https://disposable-hub.in/favicon.ico,,1636.0,2025-11-11T08:13:45.551032+00:00,17,1,0,1,0,2.0,1,0,0.2502716779708862,999
justarabica.in,NIC,0.5,Content,related,,https://justarabica.in,200,Home - justarabica.in,https://justarabica.in/favicon.ico,House of Revolution,1636.0,2025-11-11T08:16:15.385549+00:00,14,1,0,0,0,2.0,1,0,0.275997519493103,999
inkless.in,NIC,0.5,Content,related,,https://inkless.in,200,Inkless -,https://inkless.in/wp-content/uploads/2025/11/inkless-150x150.png,,146.0,2025-11-11T08:17:02.851370+00:00,10,1,0,0,0,2.0,1,1,0.2812976837158203,28
yashventures.co.in,NIC,0.5,Content,related,,https://yashventures.co.in,200,YESH VENTURES -,https://yashventures.co.in/wp-content/uploads/2025/10/cropped-Down-32x32.webp,,1636.0,2025-11-11T08:17:02.866799+00:00,18,2,0,0,0,2.0,1,0,0.2185584306716919,26
welcomecom.in,NIC,1.5,"Content,RDAP",related,,https://welcomecom.in,200,Welcome Communication || HomePage,https://welcomecom.in/images/icon-red/logo.jpg,Sysconic Technologies Pvt Ltd,1636.0,2025-11-11T08:17:03.409061+00:00,13,1,0,0,0,2.0,1,0,0.3010401129722595,22
skchemicalindustry.in,NIC,0.5,Content,related,,https://www.skchemicalindustry.in/,200,SK Chemical Industry Bharuch - Ammonium Chloride Crystal Manufacturer Supplier,https://catalog.wlimg.com/ico-images/s.ico,SK Chemical Industry,801217.0,2025-11-11T08:17:47.169899+00:00,21,1,0,0,0,2.0,1,0,0.1412556320428848,20
apsarah.in,NIC,0.5,Content,related,,https://apsarah.in,200,apsarah.in – Redefine Your Ethnic Elegance,https://apsarah.in/wp-content/uploads/2025/11/cropped-apsarah-logo-32x32.png,,,2025-11-11T08:17:47.206730+00:00,10,1,0,0,0,,1,0,0.2447338700294494,26
advithenterprises.co.in,NIC,0.5,Content,related,,http://www.advithenterprises.co.in/,200,Advith Enterprises Ramanagara - Organic Toor Dal Supplier,https://catalog.wlimg.com/ico-images/a.ico,Advith Enterprises,801217.0,2025-11-11T08:18:26.194386+00:00,23,2,0,0,0,2.0,1,0,0.2312084287405014,26
codexproject.in,NIC,0.5,Content,related,,https://www.codexproject.in/,200,Codex Project,https://www.codexproject.in/favicon.png,,146.0,2025-11-11T08:18:39.764222+00:00,15,1,0,0,0,2.0,1,0,0.3891589641571045,26
hindustannetworksolutions.in,NIC,0.5,Content,related,,https://hindustannetworksolutions.in,200,Hindustan Network Solutions,https://hindustannetworksolutions.in/wp-content/uploads/2025/11/cropped-cropped-ChatGPT-Image-Nov-9-2025-01_33_55-PM-32x32.png,,1636.0,2025-11-11T08:19:07.120251+00:00,28,1,0,0,0,2.0,1,0,0.2691018581390381,24
onwallinteriors.in,NIC,0.5,Content,related,,https://onwallinteriors.in,200,On Wall Interiors – Wall Interiors,https://onwallinteriors.in/favicon.ico,,1636.0,2025-11-11T08:19:08.105199+00:00,18,1,0,0,0,2.0,1,0,0.2654440999031067,999
ommasale.co.in,Airtel,0.5,Content,related,,https://ommasale.co.in,200,ommasale.co.in - ommasale.co.in,https://ommasale.co.in/favicon.ico,,1636.0,2025-11-11T08:19:53.119431+00:00,14,2,0,0,0,2.0,1,0,0.2476139962673187,999
minma.in,NIC,0.5,Content,related,,https://minma.in,200,Home - minma.in,https://minma.in/favicon.ico,,,2025-11-11T08:19:53.974113+00:00,8,1,0,0,0,,1,1,0.1347591578960418,999
niladental.in,NIC,0.5,Content,related,,http://www.niladental.in/,200,WWW.NILADENTAL.IN - Nila Dental Clinic,http://www.niladental.in/favicon.ico,Technila,146.0,2025-11-11T08:19:54.647642+00:00,13,1,0,0,0,2.0,1,0,0.2922332286834717,24
homeappliancerepair.co.in,NIC,0.5,Content,related,,https://homeappliancerepair.co.in,200,Home Appliance Repair in Mumbai,https://homeappliancerepair.co.in/favicon.ico,Deadly Web,146.0,2025-11-11T08:21:25.531315+00:00,25,2,0,0,0,1.0,1,0,0.2436265498399734,24
khodaltea.in,NIC,0.5,Content,related,,https://khodaltea.in,200,Khodal Tea Products - Premium CTC & Kathiyawadi Tea | Khodal Tea Products,"data:;base64,iVBORw0KGgo=",Khodal Tea Products,1636.0,2025-11-11T08:21:39.675106+00:00,12,1,0,0,0,1.0,1,0,0.2543060183525085,999
drpreethiraj.in,NIC,1.0,RDAP,related,,https://drpreethiraj.in,200,,https://drpreethiraj.in/favicon.ico,Technical Domain,890006.0,2025-11-11T08:21:40.173216+00:00,15,1,0,0,0,1.0,0,0,0.2774643898010254,999
greenfuturetech.in,NIC,1.0,RDAP,related,,https://greenfuturetech.in,200,greenfuturetech.in,https://greenfuturetech.in/favicon.ico,Agronutriva Organics,1636.0,2025-11-11T08:21:40.179446+00:00,18,1,0,0,0,1.0,0,0,0.2678540349006653,999
hireedgeai.in,NIC,0.5,Content,related,,https://hireedgeai.in,200,hireedgeai.in -,https://hireedgeai.in/favicon.ico,,1636.0,2025-11-11T08:22:02.411289+00:00,13,1,0,0,0,1.0,1,0,0.2881490290164947,999
aryaveerschool.co.in,IRCTC,0.5,Content,related,,https://aryaveerschool.co.in,200,AryaVeerSchool - Latest News Schemes update,https://aryaveerschool.co.in/favicon.ico,vacancy mitra,625.0,2025-11-11T08:22:02.918336+00:00,20,2,0,0,0,1.0,1,0,0.187413215637207,24
srisampatkari.in,NIC,0.5,Content,related,,https://srisampatkari.in,200,Home - srisampatkari.in,https://srisampatkari.in/favicon.ico,Grow Green eTechnologies,1636.0,2025-11-11T08:22:19.951725+00:00,16,1,0,0,0,1.0,1,0,0.1934606432914734,999
schoolofenglishproficiency.in,NIC,0.5,Content,related,,https://schoolofenglishproficiency.in,200,School of English Proficiency (SEP) - Transform Your Career with Professional English Skills,https://schoolofenglishproficiency.in/images/logo.png,School of English Proficiency,1636.0,2025-11-11T08:22:19.954943+00:00,29,1,0,0,0,1.0,1,0,0.1464332491159439,26
criksbites.in,SBI,2.0,"RDAP,URL",related,,http://criksbites.in,200,Parked Domain name on Hostinger DNS system,http://criksbites.in/favicon.ico,CRIKSBITES,1636.0,2025-11-11T08:23:00.007071+00:00,13,1,0,0,0,1.0,0,0,0.2426884770393371,999
placementyatra.in,NIC,0.5,Content,related,,https://placementyatra.in,200,Placement Yatra - Journey To Your Dream Job,https://placementyatra.in/favicon.ico,,,2025-11-11T08:23:02.146563+00:00,17,1,0,0,0,,1,0,0.2733946740627289,26
swatcha.in,NIC,0.5,Content,related,,https://swatcha.in,200,Home - swatcha.in,https://swatcha.in/favicon.ico,,1636.0,2025-11-11T08:23:28.749193+00:00,10,1,0,0,0,1.0,1,1,0.2039305120706558,999
dk-international.in,Airtel,0.5,Content,related,,https://dk-international.in,200,dk-international.in -,https://dk-international.in/favicon.ico,,1636.0,2025-11-11T08:24:07.929615+00:00,19,1,0,1,0,1.0,1,0,0.450869083404541,999
modulusdigital.in,NIC,0.5,Content,related,,https://www.modulusdigital.in/,200,Modulus - Marketing . Automation . Analytics ,https://framerusercontent.com/images/02hXtHb5LBELhhD2I8T50ZUvPA.png,GenerativeAI Learning LLP,1636.0,2025-11-11T08:24:09.003101+00:00,17,1,0,0,0,1.0,1,0,0.0441774874925613,26
campacoladealerships.in,NIC,0.5,Content,related,,https://campacoladealerships.in,200,Campa Cola Franchise | India’s Iconic Soft Drink & Business Opportunity,https://campacoladealerships.in/favicon.ico,Ajay Saw,801217.0,2025-11-11T08:25:40.977778+00:00,23,1,0,0,0,1.0,1,0,0.1863867342472076,24
israel-entry.in,NIC,0.5,Content,related,,https://israel-entry.in,200,Israeli e-Visa | Official Government Portal,https://israel-entry.in/favicon.ico,,3862.0,2025-11-11T08:26:21.391793+00:00,15,1,0,1,0,1.0,1,1,0.2625555694103241,999
skilledgesolutions.in,NIC,0.5,Content,related,,https://skilledgesolutions.in,200,SkillEdgeSolutions,https://skilledgesolutions.in/img/hi.gif,,,2025-11-11T08:26:22.522585+00:00,21,1,0,0,0,,1,0,0.1748153567314148,28
sunvalleyhillstravel.in,NIC,0.5,Content,related,,https://sunvalleyhillstravel.in,200,Home - sunvalleyhillstravel.in,https://sunvalleyhillstravel.in/favicon.ico,NoidaSe Digital,1636.0,2025-11-11T08:27:53.127671+00:00,23,1,0,0,0,1.0,1,0,0.0832538455724716,999
sugarland-mrclinfra.in,NIC,0.5,Content,related,,https://sugarland-mrclinfra.in,200,"Unicon Sugarland by MRCL Infrastructure | 4 BHK Luxury Villas from ₹1.99 Cr — Bannerghatta, Bangalore",https://sugarland-mrclinfra.in/assets/favicon-32x32.png,,1636.0,2025-11-11T08:29:13.721708+00:00,22,1,0,1,0,1.0,1,0,0.2153501808643341,999
ccrstore.in,NIC,0.5,Content,related,,https://www.ccrstore.in/,200,Create Next App,https://www.ccrstore.in/favicon.ico?favicon.0b3bf435.ico,,146.0,2025-11-11T08:29:41.410034+00:00,11,1,0,0,0,1.0,1,0,0.3511868119239807,24
achyuttiwari.in,NIC,0.5,Content,related,,https://achyuttiwari.in,200,Achyut Tiwari,https://achyuttiwari.in/favicon_io/apple-touch-icon.png,,146.0,2025-11-11T08:29:42.170557+00:00,15,1,0,0,0,1.0,1,0,0.279770940542221,26
geoliquefy.in,NIC,0.5,Content,related,,https://geoliquefy.in,200,AI-Powered Soil Liquefaction Risk Analysis Tool - Geoliquefy,https://geoliquefy.in/favicon_io/apple-touch-icon.png,,146.0,2025-11-11T08:29:42.268608+00:00,13,1,0,0,0,1.0,1,0,0.1082718223333358,28
wapluz.com,NIC,0.5,Content,related,,https://wapluz.com,200,WhatsApp Plus APK | Descargar Última v18.80 Versión | 2025,https://wapluz.com/wp-content/uploads/2025/11/cropped-WAPluz.com-site-logo-32x32.jpg,,3862.0,2025-11-11T08:30:11.104473+00:00,10,1,0,0,0,7.0,1,0,0.2854956388473511,26
fivestudioclo.com,IOCL,1.5,"Content,URL",related,,https://fivestudioclo.com,200,"
  FiveStudioClo
",https://fivestudioclo.com/favicon.ico,,69.0,2025-11-11T08:32:22.036685+00:00,17,1,0,0,0,7.0,1,0,0.2581552863121032,999
aircompressorforlasercutter.com,NIC,0.5,Content,related,,https://aircompressorforlasercutter.com,200,aircompressorforlasercutter | sales@aircompressorforlasercutter.com,https://aircompressorforlasercutter.com/favicon.ico,,1479.0,2025-11-11T08:32:50.482557+00:00,31,1,0,0,0,8.0,1,0,0.2385143786668777,31
coastlinemechanicalinc.com,NIC,1.5,"Content,URL",related,,https://www.coastlinemechanicalinc.com/,200,"
    Home |  Expert AC Repair & HVAC | Coastline Mechanical
  ",https://irp.cdn-website.com/e8856627/dms3rep/multi/image+%287%29.jpeg,,468.0,2025-11-11T08:33:54.618723+00:00,26,1,0,0,0,7.0,1,0,0.235378548502922,28
aleryioff.com,NIC,0.5,Content,related,,https://www.aleryioff.com/,200,"
      AleryiOff
",https://www.aleryioff.com/favicon.ico,,69.0,2025-11-11T08:34:21.295770+00:00,13,1,0,0,0,7.0,1,0,0.3303706645965576,999
garvisoft.com,NIC,0.5,Content,related,,https://garvisoft.com,200,Garvisoft - Facturación Electrónica y Punto de Venta en Línea,https://img.merlyna.com/images/iconos/iconoMerlyna.png,,625.0,2025-11-11T08:34:21.811761+00:00,13,1,0,0,0,7.0,1,0,0.2224937081336975,22
strenxzone.com,NIC,0.5,Content,related,,https://strenxzone.com,200,Home - StrenXzone,https://strenxzone.com/wp-content/uploads/2025/11/cropped-strenxzone-scaled-1-32x32.png,,1636.0,2025-11-11T08:35:00.999827+00:00,14,1,0,0,0,7.0,1,1,0.2517883479595184,24
prolevelfitness.site,NIC,0.5,Content,related,,https://prolevelfitness.site,200,ElevateFit | ElevateFit,https://prolevelfitness.site/images/circular-logo.png,,,2025-11-11T08:35:02.040089+00:00,20,1,0,0,0,,1,0,0.2802404463291168,24
theidcgroup.com,NIC,0.5,Content,related,,https://theidcgroup.com,200,The IDC Group – America’s Strategic Partner in Mining – bridging the U.S. capital & equipment markets to Africa’s critical mineral wealth,https://theidcgroup.com/wp-content/uploads/cropped-tmpjdwst1jr-32x32.jpeg,,83.0,2025-11-11T08:35:02.295699+00:00,15,1,0,0,0,7.0,1,0,0.4117046296596527,28
ituhikowa.online,NIC,0.5,Content,related,,https://ituhikowa.online,200,Comprehensive Hypertension Treatment Clinic for Effective Management,https://ituhikowa.online/images/illustration_largeimage_9d28981047984c9db07ae5853720aaa7_128x74.png,,,2025-11-11T08:36:38.686203+00:00,16,1,0,0,0,,1,0,0.3300648331642151,28
apexmechanicalservices.site,NIC,1.5,"Content,URL",related,,https://apexmechanicalservices.site,200,"Apex Mechanical Services | 24/7 Plumbing & HVAC Solutions in San Diego, CA | (858) 555-0140",https://apexmechanicalservices.site/favicon.ico,,,2025-11-11T08:36:38.812680+00:00,27,1,0,0,0,,1,0,0.186077669262886,999
renavolthiq.com,NIC,0.5,Content,related,,https://renavolthiq.com,200,renavolthiq – Finanzmodellierung für Bildungseinrichtungen | Professionelle Schulungen,https://renavolthiq.com/favicon.svg,,1068.0,2025-11-11T08:37:07.906030+00:00,15,1,0,0,0,7.0,1,0,0.3119160830974579,999
holidayhomemonferrato.com,NIC,0.5,Content,related,,https://www.holidayhomemonferrato.com/,200,Holiday Home Camino Monferrato | Prenota ora il tuo soggiorno di relax,https://assets.squarespace.com/universal/default-favicon.ico,,,2025-11-11T08:37:09.481044+00:00,25,1,0,0,0,,1,0,0.2157938033342361,28
cksfix.com,NIC,0.5,Content,related,,https://www.cksfix.com/,200,Reboot – Electronics Store & Device Repair WordPress Theme,https://www.cksfix.com/wp-content/uploads/2024/10/cropped-favicon-32x32.png,,,2025-11-11T08:37:12.292582+00:00,10,1,0,0,0,,1,0,0.3225210011005401,22
lirvonekario.com,SBI,0.5,Content,related,,https://lirvonekario.com,200,Finanz-Wettbewerbsanalyse | lirvonekario Bildungsplattform,https://lirvonekario.com/favicon.svg,,1068.0,2025-11-11T08:37:37.317403+00:00,16,1,0,0,0,7.0,1,0,0.2463280856609344,999
yourhealthbasket.shop,NIC,0.5,Content,related,,https://www.yourhealthbasket.shop/,200,Organic Barley Grass – Natural Detox & Daily Wellness | Your Health Basket,https://www.yourhealthbasket.shop/14897836/69055d74cb58d_70f61ec4-cd08-4fa6-8b4e-68b94bb5b190-removebg-preview.png,,1068.0,2025-11-11T08:38:24.118433+00:00,21,1,0,0,0,8.0,1,1,0.1967740952968597,24
elisamotta.com,NIC,0.5,Content,related,,https://elisamotta.com,200,Elisa Motta - Comunicação e Branding,https://elisamotta.com/favicon.ico,,,2025-11-11T08:38:37.982376+00:00,14,1,0,0,0,,1,0,0.2855193018913269,28
centinelagroup.site,NIC,0.5,Content,related,,https://centinelagroup.site,200,Centinela Group: seguridad integral confiable | Centinela Group,"data:;base64,iVBORw0KGgo=",,,2025-11-11T08:40:19.556293+00:00,19,1,0,0,0,,1,0,0.2346037328243255,999
cfao-communication.com,NIC,1.0,URL,related,,https://cfaocareers.talent-soft.com/accueil.aspx?LCID=1036,200,"
	CFAO - Site d'offres d'emploi
",https://cfaocareers.talent-soft.com/DynamicContent/Images/Picto/favicon.ico,,433.0,2025-11-11T08:40:21.744997+00:00,22,1,0,1,0,7.0,0,0,0.3095338046550751,31
sorgerechtsverfuegung.com,NIC,0.5,Content,related,,https://www.juradirekt.com/sorgerecht,200,JURA DIREKT Sorgerechtsverfügung,https://www.juradirekt.com/favicon.ico,,1408.0,2025-11-11T08:40:44.670180+00:00,25,1,0,0,0,7.0,1,0,0.2104052603244781,28
kitchenbathroomav.com,NIC,0.5,Content,related,,https://www.kitchenbathroomav.com/,200,"KitchenBathroomAV | Wallpaper, Tiles, Showers, Taps & Bathroom Accessories - Transform Your Space with Style – From Kitchen to Bathroom",https://www.kitchenbathroomav.com/wp-content/uploads/2025/11/cropped-image-49-32x32.png,,3862.0,2025-11-11T08:40:48.487427+00:00,21,1,0,0,0,8.0,1,1,0.3199110031127929,24
axisbill.com,SBI,1.5,"Content,URL",related,,https://axisbill.com,200,"
    AxisPay
   ",https://qtrypzzcjebvfcihiynt.supabase.co/storage/v1/object/public/base44-prod/public/68e303368df2f0b688acbb92/17c0009c3_AxisPay1.png,,83.0,2025-11-11T08:41:15.441823+00:00,12,1,0,0,0,7.0,2,0,0.2266372442245483,26
atchicken.rest,NIC,0.5,Content,related,,https://atchicken.rest,200,Chicken Road Österreich,https://atchicken.rest/paso1-images/a8/0e/05/a80e0582ccf0dfdae20d5ecc6abee5f5_w192h192.png,,1068.0,2025-11-11T08:41:43.509259+00:00,14,1,0,0,0,7.0,1,1,0.1625510454177856,28
lunacosmetics1.com,NIC,0.5,Content,related,,https://lunacosmetics1.com,200,"Luna Cosmetics 1 LTD – We have a huge range of cosmetic products, which are affordable for one and all. We assure the quality of the products.",https://lunacosmetics1.com/wp-content/uploads/2025/11/cropped-Luna-Cosmetics-1-logo-1-32x32.png,,1068.0,2025-11-11T08:42:34.296665+00:00,18,1,1,0,0,7.0,1,1,0.2494828104972839,22
flagmankasyno.com,NIC,0.5,Content,related,,https://flagmankasyno.com,200,Flagman Kasyno logowanie i rejestracja z bonusem 1500 zł i 500 FS | Flagman Casino,https://flagmankasyno.com/images/favicon-flagman.webp,,1917.0,2025-11-11T08:43:01.253591+00:00,17,1,0,0,0,7.0,1,1,0.1869594454765319,26
professionaleats.icu,NIC,0.5,Content,related,,https://professionaleats.icu,200,"ProfessionalEats - Premium Healthy Meal Delivery Service | Fresh, Nutritious Meals",https://professionaleats.icu/favicon.ico,,,2025-11-11T08:43:01.992997+00:00,20,1,0,0,1,,1,0,0.3910156488418579,999
bondwing.bond,NIC,0.5,Content,related,,https://bondwing.bond,200,Viticoltura Italiana - Guida alla Coltivazione dell'Uva,https://bondwing.bond/favicon.ico,,,2025-11-11T08:43:34.204394+00:00,13,1,0,0,0,,1,0,0.151204228401184,999
ingenico360.app,NIC,1.5,"Content,URL",related,,http://ingenico360.app,200,ingenico360.app,http://ingenico360.app/favicon.ico,,81.0,2025-11-11T08:46:19.768791+00:00,15,1,1,0,0,7.0,1,0,0.3655667304992676,28
